ID,SKU,Name,Manufacturer,Current Category,Suggested Category,Reason,Requires FFL
"182484","FX9P8E-FDE","FRD ORD FX9 ELT SBA5 9MM 8"" 31RD FDE","Freedom Ordnance","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"182485","FX9P8E-ODG","FRD ORD FX9 ELT SBA5 9MM 8"" 31RD ODG","Freedom Ordnance","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"133031","FX9P10T","FRD ORD FX9 PSTL 9MM 10"" 32RD BLK","Freedom Ordnance","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"133032","FX9P10T-FDE","FRD ORD FX9 PSTL 9MM 10"" 32RD FDE","Freedom Ordnance","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"133033","FX9P10T-ODG","FRD ORD FX9 PSTL 9MM 10"" 32RD ODG","Freedom Ordnance","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"162198","FRDFX9P10T-ODG","FRD ORD FX9 PSTL 9MM 10"" 32RD ODG","Freedom Ordnance","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"133034","FX9P4-T","FRD ORD FX9 PSTL 9MM 32RD BLK","FREORD","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"133035","FX9P4T-FDE","FRD ORD FX9 PSTL 9MM 4"" 32RD FDE","FREORD","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"133036","FX9P4T-ODG","FRD ORD FX9 PSTL 9MM 4"" 32RD ODG","Freedom Ordnance","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"133037","FX9P8-T","FRD ORD FX9 PSTL 9MM 8"" 32RD BLK","FREORD","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"133038","FX9P8T-FDE","FRD ORD FX9 PSTL 9MM 8"" 32RD GRY","Freedom Ordnance","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"162214","FRDFX9P8T-ODG","FRD ORD FX9 PSTL 9MM 8"" 32RD ODG","Freedom Ordnance","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"133039","FX9P8T-ODG","FRD ORD FX9 PSTL 9MM 8"" 32RD ODG","Freedom Ordnance","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"182482","FX9P8-S","FRD ORD FX9 SBA3 9MM 8"" 31RD BLACK","Freedom Ordnance","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"182486","FX9P8S-FDE","FRD ORD FX9 SBA3 9MM 8"" 31RD FDE","Freedom Ordnance","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"182487","FX9P8S-ODG","FRD ORD FX9 SBA3 9MM 8"" 31RD ODG","Freedom Ordnance","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162241","FUSXF-9-BLK-10","FUSION XF PRO 9MM 4"" 10RD BLACK","Fusion","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"133066","XF-9-BLK-10","FUSION XF PRO 9MM 4"" 10RD BLACK","Fusion","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"162243","FUSXF-9-BR-10","FUSION XF PRO 9MM 4"" 10RD BLK/BRNZ","Fusion","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"133068","XF-9-BR-10","FUSION XF PRO 9MM 4"" 10RD BLK/BRNZ","Fusion","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"133070","XF-9-C-10","FUSION XF PRO 9MM 4"" 10RD BLK/CHROME","Fusion","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"162245","FUSXF-9-C-10","FUSION XF PRO 9MM 4"" 10RD BLK/CHROME","Fusion","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162240","FUSXF-9-BLK","FUSION XF PRO 9MM 4"" 15RD BLACK","Fusion","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"133065","XF-9-BLK","FUSION XF PRO 9MM 4"" 15RD BLACK","Fusion","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"162242","FUSXF-9-BR","FUSION XF PRO 9MM 4"" 15RD BLK/BRNZ","Fusion","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"133067","XF-9-BR","FUSION XF PRO 9MM 4"" 15RD BLK/BRNZ","Fusion","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"133069","XF-9-C","FUSION XF PRO 9MM 4"" 15RD BLK/CHROME","Fusion","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"162244","FUSXF-9-C","FUSION XF PRO 9MM 4"" 15RD BLK/CHROME","Fusion","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"133072","XP-9-BLK-10","FUSION XP PRO 9MM 4"" 10RD BLACK","Fusion","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"162247","FUSXP-9-BLK-10","FUSION XP PRO 9MM 4"" 10RD BLACK","Fusion","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"133074","XP-9-C-10","FUSION XP PRO 9MM 4"" 10RD CHROME","Fusion","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"162249","FUSXP-9-C-10","FUSION XP PRO 9MM 4"" 10RD CHROME","Fusion","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162246","FUSXP-9-BLK","FUSION XP PRO 9MM 4"" 17RD BLACK","Fusion","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"133071","XP-9-BLK","FUSION XP PRO 9MM 4"" 17RD BLACK","Fusion","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"162248","FUSXP-9-C","FUSION XP PRO 9MM 4"" 17RD CHROME","Fusion","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"133073","XP-9-C","FUSION XP PRO 9MM 4"" 17RD CHROME","Fusion","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"133190","FZ-M164-01-SAH","FZ M16/M4 BOLT CARRIER GROUP","FailZero","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"153824","XM193F","Federal XM193 5.56 NATO 55gr FMJ 20-Round Box","Federal Premium","Handguns","Ammunition","Not an actual firearm - appears to be ammunition","true"
"162476","GCDK-SS-P1-F01P01","G-CODE SCORPION PISTOL KIT BLACK","G-Code","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162478","GCDK-SS-P1-F02P06","G-CODE SCORPION PISTOL KIT MC","G-Code","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162477","GCDK-SS-P1-F02P02","G-CODE SCORPION PISTOL KIT RG","G-Code","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162479","GCDK-SS-P1-F04P04","G-CODE SCORPION PISTOL KIT TAN","G-Code","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162364","GALKHB34H","GALCO KODIAK BANDOLIER 41/44MAG HAV","Galco Gunleather","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162365","GAM600004P54","GAMO ARROW PCP .177 CAL PEL 1200FPS","Gamo USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162366","GAM600005P54","GAMO ARROW PCP .22 CAL PEL","Gamo USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162383","GAM611139354","GAMO C-15 BONE COLLECTOR .177 430FPS","Gamo USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162374","GAM6110039354","GAMO SWARM MAGNUM PRO GEN3I .177","Gamo USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162375","GAM611003935554","GAMO SWARM MAGNUM PRO GEN3I 22","Gamo USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162368","GAM6110021154","GAMO SWARM VIPER 10X GEN3I .177","Gamo USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162369","GAM611002115554","GAMO SWARM VIPER 10X GEN3I INRTIA 22","Gamo USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162367","GAM600054S","GAMO URBANA PCP .22 CAL PEL BLACK","Gamo USA","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162416","GBRSGEAR-DPMP-BR-BLK","GBRS GROUP DOUBLE PISTOL POUCH BLK","GBRS Group","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162417","GBRSGEAR-DPMP-BR-CB","GBRS GROUP DOUBLE PISTOL POUCH CB","GBRS Group","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162418","GBRSGEAR-DPMP-BR-MC","GBRS GROUP DOUBLE PISTOL POUCH MC","GBRS Group","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162419","GBRSGEAR-DPMP-BR-MCB","GBRS GROUP DOUBLE PISTOL POUCH MCB","GBRS Group","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162462","GBRSGEAR-SPMP-BR-BLK","GBRS GROUP SINGLE PISTOL POUCH BLK","GBRS Group","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162463","GBRSGEAR-SPMP-BR-CB","GBRS GROUP SINGLE PISTOL POUCH CB","GBRS Group","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162464","GBRSGEAR-SPMP-BR-MC","GBRS GROUP SINGLE PISTOL POUCH MC","GBRS Group","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162465","GBRSGEAR-SPMP-BR-MCB","GBRS GROUP SINGLE PISTOL POUCH MCB","GBRS Group","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162517","GEI02-243","GEISSELE BARREL NUT WRENCH","Geissele Automatics","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"162601","GEI08-396S","GEISSELE SPDTY MOD1 556 14.5P&W DDC","Geissele Automatics","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162606","GEI08-523B","GEISSELE SPDTY MOD1 SBR 556 10.3 BLK","Geissele Automatics","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162607","GEI08-523S","GEISSELE SPDTY MOD1 SBR 556 10.3 DDC","Geissele Automatics","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162604","GEI08-522B","GEISSELE SPDTY MOD1 SBR 556 11.5 BLK","Geissele Automatics","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162605","GEI08-522S","GEISSELE SPDTY MOD1 SBR 556 11.5 DDC","Geissele Automatics","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162570","GEI05-483","GEISSELE SSP FLAT TRIGGER BOW","Geissele Automatics","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"162554","GEI05-400","GEISSELE SSP M4 CURVED TRIGGER BOW","Geissele Automatics","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"162518","GEI05-101","GEISSELE SUPER SEMI-AUTOMATIC SSA","Geissele Automatics","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162640","GEM12246","GEMTECH DISPLAY SILENCER LUNAR45","Gemtech","Handguns","NFA Products","Not an actual firearm - appears to be nfa products","true"
"162730","GGG1689","GG&G BENELLI M4 SLING/FLSHLGHT MNT","GG&G, Inc.","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162740","GGG2719M","GG&G BRTTA STK ADPT MPUL SGA MSBRG","GG&G, Inc.","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162739","GGG2717","GG&G BRTTA STK ADPT MPUL SGA REM870","GG&G, Inc.","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162871","GGPGTG5874249","GGG APPARITION BAG BLK/CAYAN ZIPS","Grey Ghost Gear","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162870","GGPGTG5874142","GGG APPARITION BAG BROWN/BLK","Grey Ghost Gear","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162872","GGPGTG587471","GGG APPARITION BAG TAN/OD","Grey Ghost Gear","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162862","GGPGTG03802","GGG DOUBLE PISTOL MAG POUCH BLK","Grey Ghost Gear","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162861","GGPGTG038014","GGG DOUBLE PISTOL MAG POUCH COY","Grey Ghost Gear","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162863","GGPGTG03805","GGG DOUBLE PISTOL MAG POUCH MULTI","Grey Ghost Gear","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162780","GGP60262","GGG PISTOL CASE BLACK","Grey Ghost Gear","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162779","GGP602614","GGG PISTOL CASE COYOTE BROWN","Grey Ghost Gear","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162782","GGP602642","GGG PISTOL SOFT CASE MULTI BLK","Grey Ghost Gear","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162781","GGP602640","GGG PISTOL SOFT CASE MULTI TROPIC","Grey Ghost Gear","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162765","GGP460114","GGG RRS TRANSPORT BAG COY","Grey Ghost Gear","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162766","GGP46016","GGG RRS TRANSPORT BAG RANGER GREEN","Grey Ghost Gear","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162806","GGP90322","GGG SD MEGA GT SLING BLK","Grey Ghost Gear","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162805","GGP903214","GGG SD MEGA GT SLING COY","Grey Ghost Gear","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162807","GGP90325","GGG SD MEGA GT SLING MULTI","Grey Ghost Gear","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162820","GGPBARRELG26NTBN","GGP BARREL FOR GLK 26 BLK NITRIDE","Grey Ghost Precision","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"162821","GGPBARRELP320CNTBN","GGP P320 COMPACT BARREL BLK NITRIDE","Grey Ghost Precision","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"162823","GGPBARRELP320FNTBN","GGP P320 FULL SIZE BARREL BLK NTRIDE","Grey Ghost Precision","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"162813","GGPBARRELG175TBN","GGP THREADED BARREL FOR GLK 17 GEN5","Grey Ghost Precision","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"162816","GGPBARRELG195TBN","GGP THREADED BARREL FOR GLK 19 GEN5","Grey Ghost Precision","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"162814","GGPBARRELG17TBN","GGP THREADED BARREL FOR GLK17 GEN3/4","Grey Ghost Precision","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"162818","GGPBARRELG19TBN","GGP THREADED BARREL FOR GLK19 GEN3/4","Grey Ghost Precision","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"162819","GGPBARRELG19TNC","GGP THREADED BARREL NC FOR GLK 19","Grey Ghost Precision","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"162815","GGPBARRELG17TNC","GGP THREADED NC BARREL FOR GLK 17","Grey Ghost Precision","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"162933","GHPROTK","GHOST 3.3 PRO TRIGGER KIT FOR GLK","Ghost Inc.","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162900","GH2105F","GHOST 4.5LBS TRIGGER FOR GLK GEN1-5","Ghost Inc.","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"162902","GH2424-V-1","GHOST EDGE 3.5 TRIGGER FOR GLK","Ghost Inc.","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"162906","GHEDGETK","GHOST EDGE 3.5 TRIGGER KIT FOR GLK","Ghost Inc.","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162901","GH2424-L-1","GHOST EVO ELITE 3.5 TRIGGER FOR GLK","Ghost Inc.","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"162908","GHEETK","GHOST EVO ELITE 3.5 TRIGGER KIT","Ghost Inc.","Handguns","Accessories","Not an actual firearm - appears to be accessories","true"
"162918","GHO42-43-2424-L-1","GHOST PRO FITTED TRIGGER FOR G42/43","Ghost Inc.","Handguns","Parts","Not an actual firearm - appears to be parts","true"
"131668","391530","GIRSAN 1911 INFLUENCER X 38SUP 5"" 9R","Girsan","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"131681","395000","GIRSAN 2311 10MM 5"" 15RD BLK W/OPTIC","Girsan","Handguns","Optics","Not an actual firearm - appears to be optics","false"
"131657","391093","GIRSAN MC1911 GOLD 38 SUPER 5"" 9RD","Girsan","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"131654","391055","GIRSAN MC1911S 38SUP 5"" 10RD POLISHD","Girsan","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
"131663","391159","GIRSAN MC1911S 38SUP 5"" 9RD B-CAM OR","Girsan","Handguns","Accessories","Not an actual firearm - appears to be accessories","false"
